source,date,rating,visit_date,source_url,platform_rating,platform_reviews_count,captured_at,evidence_type,text,mentions_queue,mentions_price,mentions_crowd,mentions_fastpass,mentions_app,mentions_children,sentiment,attractions_mentioned
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,Поехали отмечать др у сына. Дети довольны. Билеты лучше купить онлайн - это дешевле. В кассе тоже без проблем. Очереди на входе в 12:00 нет. Но у всех эффектных аттракционов очереди по 15-30 минут. Иногда и больше. К 15:00 - самый пик посещения. После 18:00 народа становится меньше.…,True,True,True,False,False,True,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Очень понравилось разнообразие: много разных зон. Страшные, милые, огромные! Приятно даже просто гулять по парку.",False,False,False,False,False,False,negative,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Я приезжала с моей маленькой внученькой, ей всего 5. Самое главное для меня это чтобы было чисто и безопасно. И этот парк нас в этом порадовал! Мы большую часть времени провели в деревне мультяшек смурфиков. Большая часть аттракционов там очень нежные, без резких движений, что идеально для малышей (на высокую башню не ходили, конечно). Персонал весь день улыбался, приятные люди. Я могла спокойно посидеть отдохнуть, и выпить кофе. Замечательно, что есть зона, где можно просто отдохнуть, пока дети развлекаются. Спасибо за прекрасный выходной!",False,False,False,False,False,True,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Были с компанией. Кобра понравилась всем, веселая гавань и летная школа тоже огонь. Атмосфера в парке крутая, чисто, просторно. Провели время на ура, максимально советую!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"отличное место для любого возраста. и детям и взрослым и даже тем кто в почтенном возрасте понравится тут если хотите окунуться в детство или просто повеселиться, сюда обязательно тематические зоны есть разные. общая стилистика приятная, мультяшная из аттракционо рекомендую бешеный танец и гонку будущего, заряд эмоций гарантирован. если с детьми или просто пришли с компанией, обязательно сходите на лодочку, очень классный аттракцион где-то посередине между экстримальными и чилловыми. если любите спокойное - сходите тут на кексы или на вольт, там тоже классно ещё на молоте судьбы понравилось, для экстрималов самое то",False,False,False,False,False,True,positive,Бешеный танец
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"приезжали ради нового аттракциона, гран при мечты. очень очень понравилось!! нам показался не очень страшным, но все равно адреналин)) vr гонка классная, в заброшенном доме вайб прям🙏🏻 крч мы гости частые, приедем обязательно еще не раз, все как всегда отлично)",False,False,False,False,False,False,positive,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Приехали всей семьёй, включая бабушку. Детям понравился маятник, не хотели слезать. Мы попробовали молот и полет в тоннеле, ощущения очень необычные. Атмосфера максимально классная, везде герои мультиков, декорации, инсталляции, сделали миллион фото. Всем советую, не пожалеете!",False,False,False,False,False,True,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Остров мечты - это место, где можно здорово повеселиться и провести своё время. Внешне парк очень похож на волшебный замок, внутри много мультяшных персонажей. Стилистика гуд 😄",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Побывал на творческом вечере любимого артиста Юрия Стоянова в КЦ Москва в торгово-развлекательном комплексе ""Остров мечты"". Концерт незабываемый, но сейчас хочу рассказать о самом концертном зале. Произвел впечатление! Современный, новый, очень вместительный. Удобный подъезд и парковки. Легко добраться на метро до метро Технопарк"" , далее 8 мин пешком. Очень удобные мягкие кресла, большие проходы, много выходов. Звук, свет, сцена - все на современном уровне. В зале не душно, комфортный климат. Одно но - гардероб далековато от зала. В общем, при подходящем концерте очень рекомендую посетить",False,True,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Побывала 31 марта 2026 впервые в ""Острове Мечты"" в концертном зале ""Москва"" на концерте Юрия Стоянова. Концерт юморной, живой, с бардовскими песнями собственного сочинения; Стоянов - прекрасный артист. Концертный зал ""Москва"" очень понравился - современный, прогрессивный технически, не душный, отовсюду хорошо видно. От метро ""Технопарк"" выход номер 8, идти до зала 10 мин. Расстояние большие, туалеты и гардероб увидите по дороге в зал.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Постели парк все семьей буквально вчера, 29.03.26 в воскресенье, приехали примерно к 16.00",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Взяли семейный билет на 4 человек. Что было несправедливо, на мой взгляд, то что я сейчас беременна и мне запрещено пользоваться абсолютно всеми аттракционами по правилам парка, но при этом билет я покупаю такой же по стоимости, как и все.",False,True,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Но детям , 7 и 9 лет, парк очень понравился, кажется,они прокатились на всех горках. С ростом от 130 можно было кататься почти везде, у сына рост 122, были развлечения, куда ему нельзя. Ниже 120 наверное нет смысла ехать в этот парк.",False,False,False,False,False,True,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Каких-то гигантских очередей особо не было, минут по 15-20 везде стояли, только на «молоте» муж стоял около 35 минут. Мы быт в парке до 21.30 и вечером уже совсем не было посетителей и никакой очереди нигде.",True,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Были на острове мечты с детьми, очень понравилось. Много больших аттракционов, много на что обращаешь внимание. Очень красиво и очень весело! Думаю тут понравится даже если ты уже взрослый лоб))",False,False,False,False,False,False,positive,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Много аттракционов, собственно кроме них больше заняться нечем. Много зон для фото сессий и мест перекусить.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Если ты инвалид на коляске то плати как все, даже если не на одном аттракционе и не получиться прокатится. Ну и собственно все на этом!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"25 февраля были здесь семьей. Парковка отличная, за 5 часов отдали 500 руб. Это вполне нормально!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"2. Очереди. В большинстве мест с этим проблем нет. Но есть пункты с ожиданием 30+ минут. Тут хотелось бы изначально понимать срок ожидания. Было бы неплохо, если были уведомления.",True,False,False,False,False,False,negative,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"3. Самый большой минус - работника на аттракционах и иных развлекательных пунктах. Сразу сильно бросается в глаза их абсолютное БЕЗРАЗЛИЧИЕ К ПРОЦЕССУ. То есть, выполняют функцию охранника / консьержа и тд. Никаких эмоций. Некоторые даже вызывают отторжение, например на входе в трансильванию. Получаешь только заходите стойте ждите запрещено с тотальным покерфейсом. Когда такие масштабные проекты , все-таки ожидаешь большего вовлечения в процесс сотрудников. Чтобы они были улыбчивые, веселые, заряжали энергией, создавали атмосферу, контактировали с детьми больше. Добавить аниматоров например. Все пункты задуманы хорошо но абсолютно скучны по итогу. Из за отсутствия вовлечения сотрудников. Каждый посетитель предоставлен сам себе и просто перемещается от начала к концу и все как бы. Ждешь 30 мин , внутри минуты 5 и больше возвращаться не хочется. Просто ок и далее. Я уверен, если на этим поработать, уловлетворенность посетителей увеличится в разы!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Вобщем, проект действительно масштабный и перспективный. Нужно очень много лилий вложить именно в сервис. Сильно сильно страдает и бросается в глаза. Очень далеко от Диснейленда и тд в первую очередь из за сотрудников и сервиса. Деньги вкладывать именно сюда в первую очередь.",True,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Посетили парк остров мечты, остались в отличном настроении. очень понравилась концепция крытого парка, и зоны тоже очень классные, красивые. Аттракционы тут самые разные,от спокойных до самых экстримальных. Мы с детьми много где побывали, понравилось везде, но особенно в лётной школе! И горка в сафари тоже классная была 🔥",False,False,False,False,False,False,positive,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Пришли сюда с детьми на выходных. Атмосфера у места очень классная, будто каждый день праздник. Аттракционы тут самые разные, и это круто, потому что повеселиться может каждый. Мы побывали тут почти везде, но самое самое классное- это кобра! Очень классный аттракцион, чем то похож на молот, но здесь понравилось больше. Ещё очень понравилось подниматься на лианах и кататься в лагуне. Короче, чистый кайф. Думаю, обязательно надо сходить сюда ещё разок",False,False,False,False,False,False,positive,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Ну что. Очереди. Это понятно. Но ценник??? Просим элементарные скидки для многодетных. Привезти семью из 7-9 человек, из другого города, потратить деньги не только на дорогу с бензином и едой, но ещё и на вход..",True,True,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Приехали в Москву и решили посетить нашумевший Остров Мечты. Не думали, что детский парк подходит для взрослых и может настолько отпечататься в памяти. Слаженная работа персонала, яркие локации - все просто супер!!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Просто восторг! Приехали с мужем и детьми, и каждый нашел развлечение по душе. Младший катался на каруселях, старшая гоняла на экстремальных горках, а мы с мужем ловили этот потрясающий новогодний вайб. Все очень красиво, чисто и безопасно. Шоу-программа богатая, скучно не было ни секунды. Огромная благодарность создателям и сотрудникам за такой фантастический парк! Вы лучшие❤️‍🔥",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Недавно посетили остров мечты. Приехали всем классом и были приятно удивлены. Везде идеально чисто, никакого мусора, даже в самых дальних уголках. Все аттракционы выглядят новыми и ухоженными. Чувствуешь, что за парком реально следят. Еще из плюсов - персонал проверяет крепления по сто раз. Это реально успокаивает! Инструкторы очень строгие, но вежливые, никого не пустят, если не соблюдаешь правила. Мы попробовали самые быстрые горки и чувствовали себя абсолютно безопасно. Парку респект!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Это было невероятно! Мы с моей лучшей подругой детства, с которой дружим уже 20 лет решили устроить нашим детям настоящий праздник и поехали в остров Мечты. Наши дети были в неописуемом восторге! Особенно на них произвели впечатления зонна снежной королевы и мугли. А мы с подругой глядя на них вспоминали наше детство когда мечтали, чтобы у нас было что то подобное. Нам очень все понравилось. Обязательно вернемся!",False,False,False,False,False,True,positive,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Вчера мы были в острове мечты с детьми провели чудесный день! Эмоций и удовольствия море. Парк просто огромный, поделен на тематические зоны и везде все очень красочно и красиво. Мы посетили почти все аттракционы, на некоторые сходили по нескольку раз. Дом страха, иммерсивный полёт, зеркальный лабиринт, отель «Трансильвания», понравиось везде вообще эмоции переполняли. Очень хочется вернуться.",False,False,False,False,False,False,neutral,Иммерсивный полёт
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Место просто потрясающее -тут полно развлечений и для детей, и для взрослых тоже много чего интересного найдётся. Мы пришли сюда большой компанией, человек 20 наверное, родственники, друзья, их дети и тд. Переживала даже, но мои волнения растворились сразу. Тут было очень круто, на крытой территории столько красивых зданий, декора… Кучу фоток наделали. На аттракционах тоже были, ходили на самые разные. Мы с детьми побывали на лаве, на крутилке в зоне джунгей и на вольт сходили. Деткам всё всё понравилсоь, я тоже кайф получила, как мама) В общем, всё было супер, надеюсь, скоро вернёмся))",False,False,False,False,False,True,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Первый раз в таком огромном парке. Дети не хотели уходить с молота судьбы, а мы с мужем оценили кобру, очень захватыватило дух😅 Очень вкусная вата сахарная и красивые фотозоны на каждом шагу. Сервис на высоте!! Персонал вежливый и всегда поможет, нас работник объяснил, как дойти до аттракциона, чтоб не потерялись) Однозначно лучший парк!",False,False,False,False,False,True,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Недавно ездили в парк остров мечты,у брата было день рождение. За 4 человек отдали 15 тыс рублей,и это ещё стандарт,хотели купить фаст пасс (слава богу не купили) но это выходило бы в 50-60 тыс рублей, и оказалось бы совершенно бесполезным на некоторых аттракционах. В будни очереди не такие большие но это на какие карусели смотреть. Заехать было просто невозможно, полчаса кружили вокруг стройки,в итоге всё же заехали.",True,False,False,False,False,False,negative,Лава
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Максимальная выкачка денег буквально на каждом шагу,рестораны с безвкусной едой,китайские магазины с криво сделанными игрушками,на каждом углу еда сделанная как будто из пенопласта,вкус совершенно одинаковый, после еды становится плохо,как будто кирпичей поела. Еда довольно дорогая, кусочек пиццы-200 рублей,бутылка колы или воды-115-250 рублей,хотя в той же самой пятёрочке её точно такую же можно купить за 70 рублей. Пицца с привкусом пластика и сырым тестом, к еде крайне не советую,будет болеть живот. Хотели посетить некоторые аттракционы,ехали по сути ради них: закрыто. Когда приезжали ранее очереди были километровые,сейчас вроде меньше. Единственные аттракционы которые я могу посоветовать к посещению это кобра и полёт в тонеле,для смелых молот судьбы,остальные не более чем детская карусель от которой даже адреналин не поймать. Можно сходить один раз но не более если не хотите лишиться годовых сбережений за пару часов",True,False,False,False,False,False,negative,Молот судьбы
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Мы решили отметить нашу первую годовщину брака не унылым ужином, а полным отрывом в Острове мечты. Парк стал идеальной метафорой нашего первого года: от бешеного драйва до волшебного спокойствия. Начали мы, конечно, с самого горячего полет в тоннеле! Муж уговорил, а я в процессе об этом пожалела... но только на секунду! Это не просто горка, это испытание на доверие, когда ты держишь его руку так крепко, что, кажется, можешь сломать. Все эти вращения, подъемы и мертвые петли – самый настоящий адреналин. После такого стресса сразу чувствуешь себя обновленным. Это был наш главный выброс эмоций за день! Успокаивались в замке Снежной Королевы. Настоящая зимняя магия, потрясающе красивая архитектура, которая заставляет тебя забыть о суете. Здесь уже спокойно гуляли, сделали множество очень романтичных фотографий и просто насладились моментом, держась за руки. Получился идеальный контраст: сначала бешеная энергия, потом эстетическое наслаждение и умиротворение. Все, как в жизни и есть что вспомнить!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Наконец то посетили нашумевший парк аттракционов. Теперь понимаем за что его любят. Развлечений на любой возраст, вкус и цвет. Главным плюсом для нас оказалось то, что весь парк крытый. Погода была не очень, а нам было абсолютно всё равно! Ты просто забываешь, что находишься в Москве, и полностью погружаешься в этот огромный, красочный мир удовольствий. Это идеальная возможность для отдыха, когда за окном слякоть или мороз. Придем еще и всем советуем.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Если бы Николай Носов писал «Незнайку» сегодня, то «Остров мечты» наверняка стал бы у него Островом дураков — местом, куда наивные коротышки едут за весельем, а попадают в ловушку из бетона, блёсток и навязчивой музыки.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Поначалу кажется красиво, но ощущение радости исчезает уже через десять минут. Вместо волшебства — бесконечные очереди, перегруженные аттракционы и густой запах фастфуда, который преследует повсюду. Даже воздух кажется искусственным, будто его тоже купили оптом.",True,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Аттракционы, конечно, есть, но их не больше, чем в обычном городском парке. Зато огромные площади, которыми так гордится владелец, заняты вовсе не ими, а бесконечными магазинами с китайскими сувенирами, которых больше, чем на всём рынке «Садовод». Всё словно создано не ради радости, а ради покупки.",False,False,False,False,False,False,negative,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Хозяин этого места вполне мог бы сойти за того самого Спрута из “Незнайки” — обвил своими щупальцами каждый метр, каждую кассу и каждый стакан газировки. Цены завышены, очереди разделены: для «богатых» — отдельный проход, для остальных — стой, смотри и плати.",True,True,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Еда — откровенный отстой: безвкусно, дорого и с ощущением, что ешь не в парке мечты, а в фудкорте вокзала. Даже ребёнок шести лет заметил: «Это не остров мечты, а остров сумасшествия!» — и, пожалуй, точнее не скажешь.",False,True,False,False,False,False,negative,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Недавно были с девушкой в Острове Мечты и остались очень довольны. Отдельно хочу отметить, что, несмотря на всю высоту и скорость аттракционов, чувствуешь себя абсолютно спокойно и безопасно. Катались на кобре. Хочу отметить, сотрудники парка очень внимательно проверяют все ремни и крепления. Нет ощущения спешки, всё делается тщательно. Сразу видно, что безопасность здесь стоит на первом месте, а это реально важно.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Помимо надежности, сам парк очень чистый и ухоженный, атмосфера классная. Мы катались, фотографировались и просто наслаждались тем, что можем расслабиться и получить порцию адреналина и посмеяться от наших визгов и криков ахаха",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Сводил девушку на свидание в Остров Мечты, и Кобра была просто обязательной программой! Это, конечно, не самые страшные американские горки, но заряд адреналина дает отличный. Меня впечатлило, как быстро этот диск набирает обороты, а потом нас резко швыряет вверх и вниз с этой ""змеиной"" горки. Чувствуешь, как тебя прижимает к креслу, а потом ты на секунду зависаешь в невесомости. Но самое крутое, конечно, была реакция моей девушки! Сначала она немного напряглась, но потом начала смеяться и кричать на весь парк. Увидеть её такие искренние, яркие эмоции было круто! После поездки мы оба были такие заряженные и довольные, что решили повторить удовольствие. Если хотите сразу поднять градус веселья на свидании и увидеть искреннюю радость Кобра точно не подведет! Отличный аттракцион, чтобы начать новые отношения!",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Мы вчера всей семьей побывали в парке остров мечты и остались в полном восторге. Для детей здесь просто рай, все под впечатлением)) Понравилась башня гаргамеля, красочный и веселый аттракцион, еще катались на кораблике. Очень понравилась прогулка на монорельсе, вид сверху на весь парк и музыкальные фонтаны просто шикарные, нам с женой тоже было интересно. Парк в общем хороший, стоит посетить, с безопасностью тоже все продумано, следят на каждом этапе. Обязательно вернемся, чтобы посмотреть на новые шоу и прокатиться на других аттракционах. Советуем.",False,False,False,False,False,False,positive,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Брал экспересс билет. Погонял на самых жёстких аттракционах. На 1-2 раза сходить целом пойдёт. Всё движется очень быстро. Классно, что парк крытый, потому что погода не радовала.",False,True,False,False,False,False,positive,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Специально пишу отзыв после того, как побывала в Острове 2 раза. Ходили оба раза одной компанией из 4 взрослых.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Итак, первый раз был в июле, будний день. Взяли билеты по тарифу «семейный», стоило 9900. Приехали в парк часам к 14, ушли из него часов в 18-19. Успели прокатиться, внимание, на ТРЁХ аттракционах. При этом простояв в очереди на Молот Судьбы часа полтора. Да, очереди летом даже в будний день огромные. Все потные, уставшие. На Молот еще крайне неудачно расположена сама очередь - в тесном узком помещении, без адекватной вентиляции. Но первым был Полет в Тоннеле. Там очередь была не особо большая, минут за 10 уже прошли. Чуть не умерли! Никогда, слышите - никогда - не идите на Полет в Тоннеле неподготовленными) крутит и вертит там мама не горюй. Вышли все в слезах, соплях, с хрустящими шеями и заклиневшими спинами)) Ну и последним была Мельница. Вот это кайф! Очень приятный аттракцион, с очень хорошими сиденьями и креплениями, на нём даже не чувствуешь, что тебя вертит вниз головой.",True,True,False,False,False,False,negative,Мельница;Молот судьбы
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Обязательно поедем на Остров Мечты еще (и, надеюсь, не один раз), но теперь будем брать билеты только на экспресс-вход! Даже если пойдем не в сезон. Ибо в очереди не хочется терять ни минуты времени в таком замечательном месте. А ощущения от аттракционов и удовольствие проходить везде, как короли, стоят каждого заявленного в цене экспресс-билетов рубля!",True,True,False,True,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Привет! Я просто обязана рассказать вам про Остров Мечты, это как мини-город под стеклянным куполом, где можно пропасть на весь день, да и не на один, если б была такая возможность! 🚀 Заходишь и сразу понимаешь, никакого унылого серого города, здесь всё ярко и весело. Заглянули к динозаврам у Маугли, мне понравилось, динозавры словно живые и декорации впечатляют! А дальше началось настоящее безумие.. аттракционы!! Кобра, Молот судьбы, Полёт в тоннеле это вообще 🔥. Кто знает, тот меня понимает)) Кстати попкорн и сладкая вата здесь просто объедение, благо цены студенческие. По пути купила магнитик с логотипом парка себе, а подруга выловила мягкого смурфика в призовой игре. В общем если вы ещё не были, бегом сюда! Приходите к самому открытию и успеете на всё, что хочется. Остров Мечты это твой билет в детство и отличное место для отдыха 💙",False,True,False,False,False,False,negative,Молот судьбы
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Когда впервые попал в Остров Мечты, не думал что останусь под таким впечатлением.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Снаружи ухоженные улицы, клумбы, шезлонги у фонтанов, летние кафе и даже веломаршруты по дорожкам. Вход свободный, можно прийти просто прогуляться и насладиться территорией не тратя ни копейки. Пару часов чилл-зоны и ты заряжаешься до вечера. Еще видел там кинотеарт под открытым небом. Каждый метр здесь продуман, указатели, карты. Везде чистота, уборка круглосуточная думаю. Вечером в парке особенная романтика, включают подсветку, очень красиво! Рекомендую приезжать сюда с семьёй или друзьями, точно не останетесь равнодушными.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Была в парке с дочками в конце августа и сразу поразило, какое внимание здесь уделяют чистоте и порядку.",False,False,False,False,False,False,neutral,
yandex_reviews_docx,,,,https://reviews.yandex.ru/product/park-razvlechenii-ostrov-mechty--64749272,,,2026-05-08,public_review_excerpt,"Вход организован грамотно, есть и камеры хранения, так что вещи можно с собой не носить. Парк очень ухоженный, зелень красивая, уборщики работают грамотно. В туалетах всё необходимое есть. Повсюду стоят указатели, карту можно взять на входе или посмотреть на сайте, навигация отличная, а если что всегда можно уточнить вопрос у персонала 🌼 Вокруг очень хорошо, детей можно спокойно отпускать и не бояться, что они наступят на что-то грязное. Детям кстати особенно понравилось у Смурфиков))) Персонал отзывчивый, помогли с выбором кафе, спасибо им большое. Кафешки и фудкорт также поддерживают чистоту, столики заметила часто протирают, посуда не остаётся лежать. Кондиционеры чувствуется регулируют климат и внутри очень комфортно, можно гулять насколько сил хватит 😍 Впечатление от парка уютное, хочется приходить сюда снова)) Обязательно порекомендую друзьям!",False,False,False,False,False,True,positive,
